,Order,Member,products,current_date,p1,p2,p3
4124,7346656,M48938,"['Brinjals', 'Gourd & Cucumber', 'Organic F&V', 'Raw Rice', 'Shaving Cream, Foam & Gels', 'Grooming']",2456581.5,2456555.5,2456550.5,2456527.5
4125,7435860,M48938,"['Root Vegetables', 'Whole Spices', 'Brinjals', 'Other Vegetables', 'Organic F&V', 'Raw Rice', 'Sugar']",2456555.5,2456550.5,2456527.5,2456522.5
4126,7426859,M48938,"['Agarbatti', 'Namkeen', 'Snacky Nuts', 'Banana', 'Cooking Sauce']",2456550.5,2456527.5,2456522.5,2456482.5
4127,7452671,M48938,"['Other Vegetables', 'Health Drinks', 'Sooji & Rava', 'Gourd & Cucumber', 'Brinjals', 'Banana', 'Whole Spices', 'Maida', 'Moong Dal']",2456527.5,2456522.5,2456482.5,2456394.5
4128,7443884,M48938,"['Moong Dal', 'Other Dals', 'Toor Dal', 'Brinjals', 'Root Vegetables', 'Other Vegetables']",2456522.5,2456482.5,2456394.5,2456386.5
4129,7412688,M48938,"['Whole Spices', 'Brinjals', 'Maida', 'Raw Peanuts', 'Banana', 'Other Dals', 'Rice Flour', 'Other Vegetables', 'Raw Rice', 'Honey', 'Besan', 'Jaggery', 'Regular Pasta', 'Root Vegetables', 'Sugar']",2456482.5,2456394.5,2456386.5,2456384.5
4130,8349429,M48938,"['Glucose, Marie & Milk Biscuits', 'Maida', 'Health Supplements', 'Root Vegetables', 'Organic Flours']",2456394.5,2456386.5,2456384.5,2456364.5
4131,7646107,M48938,"['Brinjals', 'Other Pooja Needs', 'Sugar', 'Raw Rice', 'Instant Pastas', 'Cream Biscuits', 'Banana', 'Beans', 'Root Vegetables', 'Other Vegetables', 'Hand Wash', 'Urad Dal', 'Raw Peanuts', 'Exotic Vegetables', 'Gourd & Cucumber']",2456386.5,2456384.5,2456364.5,2456354.5
4132,7719644,M48938,"['Cream Biscuits', 'Buns & Pavs', 'Namkeen', 'Root Vegetables', 'Other Vegetables', 'Beans', 'Gourd & Cucumber', 'Raw Rice', 'Home & Air Freshener', 'Other Oils', 'Sugar', 'Sooji & Rava', 'Maida', 'Exotic Vegetables', 'Whole Spices', 'Moong Dal', 'Glucose, Marie & Milk Biscuits', 'Boiled Rice']",2456384.5,2456364.5,2456354.5,2456317.5
4133,7687644,M48938,"['Sooji & Rava', 'Whole Spices', 'Cooking Sauce', 'Ghee', 'Toor Dal', 'Banana', 'Sugar', 'Other Sweets']",2456364.5,2456354.5,2456317.5,2456311.5
4134,7677717,M48938,"['Glucose, Marie & Milk Biscuits', 'Urad Dal', 'Raw Rice', 'Sugar', 'Toor Dal', 'Sooji & Rava', 'Gourd & Cucumber', 'Brinjals', 'Salty Biscuits', 'Banana']",2456354.5,2456317.5,2456311.5,2456304.5
4135,7710012,M48938,"['Brinjals', 'Other Vegetables', 'Toor Dal', 'Exotic Vegetables', 'Raw Rice', 'Other Dals', 'Moong Dal']",2456317.5,2456311.5,2456304.5,2456284.5
4136,7706554,M48938,"['Whole Spices', 'Sooji & Rava', 'Gourd & Cucumber', 'Cream Biscuits', 'Banana', 'Maida']",2456311.5,2456304.5,2456284.5,2456276.5
4137,8343977,M48938,"['Urad Dal', 'Organic Masalas & Spices', 'Maida', 'Home & Air Freshener', 'Raw Rice', 'Mosquito Repellent', 'Sugar', 'Cooking Sauce']",2456304.5,2456284.5,2456276.5,2456255.5
4138,7748762,M48938,"['Sooji & Rava', 'Glucose, Marie & Milk Biscuits', 'Other Vegetables', 'Brinjals', 'Exotic Vegetables', 'Maida', 'Whole Spices', 'Urad Dal', 'Other Oils', 'Home & Air Freshener']",2456284.5,2456276.5,2456255.5,2456247.5
4139,7743639,M48938,"['Whole Spices', 'Other Dals', 'Beans', 'Root Vegetables', 'Raw Rice', 'Gourd & Cucumber', 'Exotic Vegetables', 'Namkeen', 'Maida', 'Bread', 'Sugar']",2456276.5,2456255.5,2456247.5,2456241.5
4140,7794558,M48938,"['Exotic Vegetables', 'Maida', 'Sooji & Rava', 'Other Oils', 'Moong Dal']",2456255.5,2456247.5,2456241.5,2456231.5
4141,7788801,M48938,"['Other Vegetables', 'Sugar', 'Whole Spices', 'Raw Rice', 'Mosquito Repellent', 'Gourd & Cucumber', 'Toor Dal', 'Banana', 'Beans']",2456247.5,2456241.5,2456231.5,2456218.5
4142,7770240,M48938,"['Moong Dal', 'Raw Rice', 'Boiled Rice', 'Other Dals', 'Toor Dal', 'Organic Flours']",2456241.5,2456231.5,2456218.5,2456196.5
4143,7779737,M48938,"['Maida', 'Root Vegetables', 'Toor Dal', 'Gourd & Cucumber', 'Cream Biscuits']",2456231.5,2456218.5,2456196.5,2456191.5
4144,7773647,M48938,"['Gourd & Cucumber', 'Instant Noodles', 'Beans', 'Brinjals', 'Sugar', 'Banana', 'Cooking Sauce', 'Organic Flours', 'Other Dals', 'Cream Biscuits', 'Chinese Noodles', 'Other Vegetables', 'Urad Dal', 'Root Vegetables', 'Raw Rice']",2456218.5,2456196.5,2456191.5,2456187.5
4145,7828550,M48938,"['Cooking Sauce', 'Other Vegetables', 'Ghee', 'Brinjals', 'Gourd & Cucumber', 'Raw Rice', 'Root Vegetables']",2456196.5,2456191.5,2456187.5,2456181.5
4146,7827103,M48938,"['Moong Dal', 'Maida', 'Instant Noodles', 'Sugar', 'Gourd & Cucumber', 'Toor Dal', 'Whole Spices']",2456191.5,2456187.5,2456181.5,2456164.5
4147,7824853,M48938,"['Sooji & Rava', 'Brinjals', 'Beans', 'Gourd & Cucumber', 'Raw Rice', 'Root Vegetables', 'Other Insect Repellent', 'Other Vegetables']",2456187.5,2456181.5,2456164.5,2456156.5
4148,7786407,M48938,"['Raw Rice', 'Other Dals', 'Sooji & Rava', 'Gourd & Cucumber', 'Moong Dal']",2456181.5,2456164.5,2456156.5,2456153.5
4149,7814254,M48938,"['Vinegar', 'Ready Baking Mixes', 'Brinjals', 'Banana', 'Cream Biscuits', 'Root Vegetables']",2456164.5,2456156.5,2456153.5,2456133.5
4150,7811344,M48938,"['Whole Spices', 'Brinjals', 'Beans', 'Cooking Sauce', 'Regular Pasta', 'Gourd & Cucumber', 'Root Vegetables', 'Other Vegetables']",2456156.5,2456153.5,2456133.5,2456117.5
4151,7811965,M48938,"['Moong Dal', 'Sugar', 'Maida', 'Other Dals', 'Raw Rice']",2456153.5,2456133.5,2456117.5,2456029.5
4152,7805483,M48938,"['Other Dals', 'Toor Dal', 'Moong Dal', 'Raw Rice', 'Banana']",2456133.5,2456117.5,2456029.5,2456027.5
4153,7819565,M48938,"['Beans', 'Root Vegetables', 'Gourd & Cucumber', 'Other Oils', 'Brinjals', 'Other Vegetables']",2456117.5,2456029.5,2456027.5,2455997.5
4154,7735688,M48938,"['Bread', 'Urad Dal', 'Chilli & Soya Sauces', 'Moong Dal', 'Other Vegetables', 'Sugar', 'Besan', 'Other Oils', 'Other Dals', 'Regular Pasta', 'Health Supplements', 'Raw Rice', 'Maida']",2456029.5,2456027.5,2455997.5,2455994.5
4155,7767948,M48938,"['Cream Biscuits', 'Instant Noodles', 'Bread', 'Cooking Sauce', 'Other Dals', 'Banana']",2456027.5,2455997.5,2455994.5,2455935.5
4156,7781723,M48938,"['Bread', 'Brinjals', 'Ghee', 'Cream Biscuits', 'Instant Noodles', 'Sugar', 'Beans', 'Exotic Vegetables']",2455997.5,2455994.5,2455935.5,0.0
4157,7807377,M48938,"['Other Vegetables', 'Urad Dal', 'Cream Biscuits', 'Gourd & Cucumber']",2455994.5,0.0,0.0,0.0
4158,7817781,M48938,"['Raw Rice', 'Gourd & Cucumber', 'Other Dals', 'Other Vegetables', 'Banana', 'Sooji & Rava', 'Sugar', 'Toor Dal']",2455935.5,2455935.5,0.0,0.0
4159,8259568,M50038,"['Gourd & Cucumber', 'Chilli & Soya Sauces', 'Moong Dal', 'Sugar', 'Cookies']",2456652.5,2456646.5,2456638.5,2456623.5
4160,8314642,M50038,"['Beans', 'Chips', 'Other Dals', 'Mustard Oils', 'Urad Dal', 'Other Rice Products', 'Whole Spices', 'Basmati Rice', 'Cashews', 'Raw Rice']",2456646.5,2456638.5,2456623.5,2456619.5
4161,8299827,M50038,"['Other Dals', 'Whole Spices', 'Gourd & Cucumber', 'Jaggery', 'Chips', 'Beans', 'Sugar']",2456638.5,2456623.5,2456619.5,2456603.5
4162,8336270,M50038,"['Raw Rice', 'Chips', 'Other Rice Products', 'Exotic Vegetables', 'Chilli & Soya Sauces', 'Cashews', 'Avalakki / Poha']",2456623.5,2456619.5,2456603.5,2456591.5
4163,8328047,M50038,"['Whole Spices', 'Shaving Blade & Razors', 'Beans', 'Avalakki / Poha', 'Toothpaste', 'Brinjals', 'Namkeen', 'Sugar', 'Bread', 'Basmati Rice', 'Chips']",2456619.5,2456603.5,2456591.5,2456582.5
4164,7514178,M50038,"['Root Vegetables', 'Corn Snacks', 'Toothpaste', 'Other Vegetables', 'Gourd & Cucumber', 'Whole Spices', 'Ghee', 'Namkeen']",2456603.5,2456591.5,2456582.5,2456561.5
4165,7365167,M50038,"['Maida', 'Chips', 'Ghee', 'Sooji & Rava', 'Sugar', 'Face Packs & Scrubs', 'Urad Dal', 'Chilli & Soya Sauces', 'Moong Dal', 'Other Dals', 'Raw Rice', 'Corn Snacks']",2456591.5,2456582.5,2456561.5,2456554.5
4166,7349329,M50038,"['Corn Snacks', 'Gourd & Cucumber', 'Maida', 'Other Dals', 'Chips', 'Other Rice Products']",2456582.5,2456561.5,2456554.5,2456548.5
4167,7379068,M50038,"['Cashews', 'Exotic Vegetables', 'Other Vegetables', 'Sooji & Rava', 'Gourd & Cucumber', 'Raw Rice', 'Whole Spices', 'Chips', 'Brinjals']",2456561.5,2456554.5,2456548.5,2456540.5
4168,7433878,M50038,"['Jaggery', 'Ghee', 'Whole Spices', 'Brinjals']",2456554.5,2456548.5,2456540.5,2456534.5
4169,7423729,M50038,"['Exotic Vegetables', 'Other Vegetables', 'Cashews', 'Sooji & Rava', 'Brinjals', 'Root Vegetables', 'Other Rice Products']",2456548.5,2456540.5,2456534.5,2456526.5
4170,7620441,M50038,"['Chips', 'Other Dals', 'Sugar', 'Urad Dal', 'Raw Rice']",2456540.5,2456534.5,2456526.5,2456519.5
4171,7464789,M50038,"['Beans', 'Raw Rice', 'Gourd & Cucumber', 'Cashews', 'Other Vegetables', 'Exotic Vegetables', 'Other Dals', 'Brinjals', 'Chips', 'Maida', 'Sugar', 'Besan']",2456534.5,2456526.5,2456519.5,2456515.5
4172,7450810,M50038,"['Beans', 'Ice Creams & Desserts', 'Moong Dal', 'Sugar', 'Chips', 'Cashews', 'Jaggery', 'Whole Spices', 'Brinjals', 'Exotic Vegetables', 'Whole Grains', 'Other Dals']",2456526.5,2456519.5,2456515.5,2456498.5
4173,7440486,M50038,"['Pasta & Noodles', 'Gourd & Cucumber', 'Exotic Vegetables', 'Chips', 'Other Vegetables']",2456519.5,2456515.5,2456498.5,2456491.5
4174,8369031,M50038,"['Whole Spices', 'Chips', 'Maida', 'Disposable Plates & Utensils', 'Raisins', 'Cashews', 'Other Rice Products', 'Other Dals', 'Sugar']",2456515.5,2456498.5,2456491.5,2456482.5
4175,7472122,M50038,"['Gourd & Cucumber', 'Whole Spices', 'Other Vegetables', 'Sooji & Rava', 'Other Dry Fruits', 'Exotic Vegetables', 'Root Vegetables', 'Brinjals', 'Chips']",2456498.5,2456491.5,2456482.5,2456475.5
4176,7526335,M50038,"['Cashews', 'Sugar', 'Chips', 'Urad Dal', 'Raw Rice', 'Other Dals', 'Other Vegetables']",2456491.5,2456482.5,2456475.5,2456470.5
4177,7413021,M50038,"['Other Vegetables', 'Exotic Vegetables', 'Whole Spices', 'Beans', 'Brinjals', 'Sugar', 'Chips', 'Health Drinks', 'Moong Dal']",2456482.5,2456475.5,2456470.5,2456463.5
4178,7721243,M50038,"['Ghee', 'Brinjals', 'Root Vegetables', 'Toothpaste', 'Sugar', 'Gourd & Cucumber']",2456475.5,2456470.5,2456463.5,2456456.5
4179,7557317,M50038,"['Corn Snacks', 'Root Vegetables', 'Sugar', 'Exotic Vegetables', 'Gourd & Cucumber']",2456470.5,2456463.5,2456456.5,2456449.5
4180,7547238,M50038,"['Exotic Vegetables', 'Other Dals', 'Gourd & Cucumber', 'Corn Snacks', 'Maida', 'Root Vegetables']",2456463.5,2456456.5,2456449.5,2456442.5
4181,7537056,M50038,"['Other Dals', 'Maida', 'Exotic Vegetables', 'Sugar', 'Root Vegetables', 'Chips', 'Urad Dal']",2456456.5,2456449.5,2456442.5,2456435.5
4182,7593692,M50038,"['Exotic Vegetables', 'Raw Rice', 'Chips', 'Gourd & Cucumber']",2456449.5,2456442.5,2456435.5,2456407.5
4183,7582506,M50038,"['Gourd & Cucumber', 'Root Vegetables', 'Sooji & Rava', 'Chips', 'Sugar']",2456442.5,2456435.5,2456407.5,2456400.5
4184,7573458,M50038,"['Raw Rice', 'Maida', 'Sooji & Rava', 'Root Vegetables', 'Chips', 'Ghee', 'Gourd & Cucumber', 'Exotic Vegetables']",2456435.5,2456407.5,2456400.5,2456394.5
4185,7602976,M50038,"['Mustard Oils', 'Chips', 'Namkeen', 'Other Dals', 'Gourd & Cucumber', 'Root Vegetables', 'Besan']",2456407.5,2456400.5,2456394.5,2456392.5
4186,7661153,M50038,"['Gourd & Cucumber', 'Exotic Vegetables', 'Toothpaste', 'Sugar', 'Chips', 'Urad Dal', 'Raw Rice', 'Sanitary Pads']",2456400.5,2456394.5,2456392.5,2456389.5
4187,8350509,M50038,"['Sugar', 'Cashews', 'Chips', 'Besan', 'Beans']",2456394.5,2456392.5,2456389.5,2456386.5
4188,7393653,M50038,"['Other Rice Products', 'Exotic Vegetables', 'Sooji & Rava', 'Root Vegetables', 'Whole Spices', 'Cashews', 'Sugar']",2456392.5,2456389.5,2456386.5,2456379.5
4189,7569379,M50038,"['Exotic Vegetables', 'Corn Snacks', 'Chilli & Soya Sauces', 'Raw Rice', 'Gourd & Cucumber', 'Sooji & Rava', 'Root Vegetables', 'Sugar', 'Other Dals']",2456389.5,2456386.5,2456379.5,2456372.5
4190,7645843,M50038,"['Ghee', 'Whole Spices', 'Root Vegetables', 'Sugar', 'Gourd & Cucumber']",2456386.5,2456379.5,2456372.5,2456343.5
4191,7637653,M50038,"['Exotic Vegetables', 'Chips', 'Chilli & Soya Sauces', 'Other Vegetables', 'Namkeen', 'Root Vegetables', 'Raw Rice']",2456379.5,2456372.5,2456343.5,2456336.5
4192,7695696,M50038,"['Other Dals', 'Root Vegetables', 'Moong Dal', 'Gourd & Cucumber', 'Chips', 'Urad Dal']",2456372.5,2456343.5,2456336.5,2456328.5
4193,7733031,M50038,"['Exotic Vegetables', 'Root Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Sugar']",2456343.5,2456336.5,2456328.5,2456316.5
4194,7726562,M50038,"['Raw Rice', 'Other Dals', 'Exotic Vegetables', 'Root Vegetables']",2456336.5,2456328.5,2456316.5,2456308.5
4195,7611282,M50038,"['Whole Spices', 'Namkeen', 'Exotic Vegetables']",2456328.5,2456316.5,2456308.5,2456300.5
4196,7710235,M50038,"['Root Vegetables', 'Brinjals', 'Toor Dal', 'Chilli & Soya Sauces', 'Beans', 'Other Vegetables', 'Exotic Vegetables', 'Gourd & Cucumber', 'Maida']",2456316.5,2456308.5,2456300.5,2456294.5
4197,7702697,M50038,"['Other Dals', 'Maida', 'Root Vegetables', 'Beans', 'Exotic Vegetables', 'Raw Rice', 'Gourd & Cucumber']",2456308.5,2456300.5,2456294.5,2456292.5
4198,7482520,M50038,"['Exotic Vegetables', 'Other Dals', 'Other Vegetables', 'Gourd & Cucumber', 'Cashews', 'Root Vegetables', 'Other Rice Products', 'Sooji & Rava']",2456300.5,2456294.5,2456292.5,2456286.5
4199,7715948,M50038,"['Exotic Vegetables', 'Whole Spices', 'Root Vegetables', 'Gourd & Cucumber']",2456294.5,2456292.5,2456286.5,2456280.5
4200,7753957,M50038,"['Toor Dal', 'Moong Dal', 'Sugar', 'Sooji & Rava', 'Gourd & Cucumber', 'Urad Dal', 'Beans', 'Brinjals', 'Regular Pasta']",2456292.5,2456286.5,2456280.5,2456273.5
4201,7749926,M50038,"['Beans', 'Exotic Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Root Vegetables']",2456286.5,2456280.5,2456273.5,2456259.5
4202,7747227,M50038,"['Basmati Rice', 'Exotic Vegetables', 'Raw Rice', 'Gourd & Cucumber', 'Sooji & Rava', 'Ghee', 'Namkeen', 'Root Vegetables']",2456280.5,2456273.5,2456259.5,2456251.5
4203,7742337,M50038,"['Brinjals', 'Namkeen', 'Gourd & Cucumber', 'Sanitary Pads', 'Other Dals', 'Moong Dal', 'Toor Dal']",2456273.5,2456259.5,2456251.5,2456245.5
4204,7797397,M50038,"['Sugar', 'Whole Spices', 'Other Dals', 'Exotic Vegetables', 'Root Vegetables', 'Toothpaste', 'Beans', 'Gourd & Cucumber', 'Namkeen']",2456259.5,2456251.5,2456245.5,2456225.5
4205,7792288,M50038,"['Beans', 'Maida', 'Root Vegetables', 'Avalakki / Poha', 'Chilli & Soya Sauces', 'Sooji & Rava', 'Urad Dal', 'Other Vegetables', 'Raw Rice', 'Brooms & Dust Pans']",2456251.5,2456245.5,2456225.5,2456210.5
4206,7788291,M50038,"['Moong Dal', 'Exotic Vegetables', 'Other Vegetables', 'Gourd & Cucumber', 'Namkeen', 'Brinjals']",2456245.5,2456225.5,2456210.5,2456208.5
4207,7776501,M50038,"['Beans', 'Gourd & Cucumber', 'Exotic Vegetables', 'Grooming', 'Maida', 'Sooji & Rava', 'Toothpaste', 'Ghee']",2456225.5,2456210.5,2456208.5,2456196.5
4208,7771115,M50038,"['Face Wash', 'Beans', 'Exotic Vegetables', 'Gourd & Cucumber']",2456210.5,2456208.5,2456196.5,2456189.5
4209,7809462,M50038,"['Maida', 'Gourd & Cucumber', 'Beans', 'Raw Rice', 'Sooji & Rava']",2456208.5,2456196.5,2456189.5,2456119.5
4210,7829382,M50038,"['Other Vegetables', 'Brinjals', 'Toothpaste', 'Ghee', 'Beans', 'Gourd & Cucumber']",2456196.5,2456189.5,2456119.5,2456087.5
4211,7826281,M50038,"['Buns & Pavs', 'Beans', 'Gourd & Cucumber', 'Maida', 'Urad Dal', 'Moong Dal', 'Sooji & Rava']",2456189.5,2456119.5,2456087.5,2455965.5
4212,7785183,M50038,"['Brinjals', 'Root Vegetables', 'Chilli & Soya Sauces', 'Whole Spices', 'Ghee', 'Exotic Vegetables', 'Cashews', 'Urad Dal']",2456119.5,2456087.5,2455965.5,0.0
4213,7820178,M50038,"['Other Vegetables', 'Root Vegetables', 'Raw Rice', 'Beans', 'Gourd & Cucumber']",2456087.5,0.0,0.0,0.0
4214,7806996,M50038,"['Organic Masalas & Spices', 'Beans', 'Ghee', 'Sunflower Oils', 'Cotton & Bandages', 'Whole Spices']",2455965.5,2455965.5,0.0,0.0
4215,8280099,M50094,"['Other Vegetables', 'Beans', 'Health Drinks', 'Gourd & Cucumber']",2456809.5,2456779.5,2456717.5,2456714.5
4216,8209848,M50094,"['Other Vegetables', 'Beans', 'Gourd & Cucumber', 'Brinjals', 'Root Vegetables']",2456779.5,2456717.5,2456714.5,2456702.5
4217,8273539,M50094,"['Avalakki / Poha', 'Urad Dal', 'Sunflower Oils', 'Raw Rice', 'Toor Dal']",2456717.5,2456714.5,2456702.5,2456680.5
4218,8127966,M50094,"['Ghee', 'Other Vegetables', 'Brinjals', 'Raw Rice', 'Avalakki / Poha']",2456714.5,2456702.5,2456680.5,2456673.5
4219,8164398,M50094,"['Root Vegetables', 'Other Vegetables', 'Beans', 'Brinjals', 'Gourd & Cucumber']",2456702.5,2456680.5,2456673.5,2456652.5
4220,8246777,M50094,"['Brinjals', 'Other Vegetables', 'Urad Dal', 'Beans', 'Gourd & Cucumber', 'Eggs']",2456680.5,2456673.5,2456652.5,2456644.5
4221,8233086,M50094,"['Gourd & Cucumber', 'Other Vegetables', 'Raw Rice', 'Brinjals']",2456673.5,2456652.5,2456644.5,2456589.5
4222,8259118,M50094,"['Brinjals', 'Other Vegetables', 'Gourd & Cucumber', 'Eggs', 'Cookies']",2456652.5,2456644.5,2456589.5,2456563.5
4223,8311179,M50094,"['Gourd & Cucumber', 'Brinjals', 'Other Vegetables', 'Beans']",2456644.5,2456589.5,2456563.5,2456557.5
4224,7361280,M50094,"['Gourd & Cucumber', 'Other Vegetables', 'Beans', 'Brinjals']",2456589.5,2456563.5,2456557.5,2456550.5
4225,7383073,M50094,"['Beans', 'Other Vegetables', 'Gourd & Cucumber']",2456563.5,2456557.5,2456550.5,2456523.5
4226,7438142,M50094,"['Other Vegetables', 'Root Vegetables', 'Brinjals', 'Beans', 'Gourd & Cucumber']",2456557.5,2456550.5,2456523.5,2456508.5
4227,7425402,M50094,"['Other Vegetables', 'Root Vegetables', 'Whole Spices', 'Beans', 'Brinjals']",2456550.5,2456523.5,2456508.5,2456507.5
4228,7447283,M50094,"['Beans', 'Brinjals', 'Root Vegetables', 'Other Vegetables', 'Gourd & Cucumber']",2456523.5,2456508.5,2456507.5,2456496.5
4229,7649785,M50094,"['Brinjals', 'Other Vegetables', 'Gourd & Cucumber', 'Beans']",2456508.5,2456507.5,2456496.5,2456490.5
4230,7682203,M50094,"['Root Vegetables', 'Gourd & Cucumber', 'Beans', 'Banana']",2456507.5,2456496.5,2456490.5,2456480.5
4231,7534523,M50094,"['Beans', 'Gourd & Cucumber', 'Brinjals']",2456496.5,2456490.5,2456480.5,2456475.5
4232,7524346,M50094,"['Whole Spices', 'Beans', 'Brinjals', 'Other Vegetables', 'Health Drinks']",2456490.5,2456480.5,2456475.5,2456474.5
4233,7507745,M50094,"['Beans', 'Brinjals', 'Other Vegetables', 'Gourd & Cucumber']",2456480.5,2456475.5,2456474.5,2456473.5
4234,7721898,M50094,"['Beans', 'Root Vegetables', 'Banana', 'Gourd & Cucumber', 'Organic Rice & Rice Products']",2456475.5,2456474.5,2456473.5,2456466.5
4235,7761632,M50094,"['Gourd & Cucumber', 'Other Vegetables', 'Exotic Vegetables', 'Beans']",2456474.5,2456473.5,2456466.5,2456456.5
4236,7563250,M50094,"['Gourd & Cucumber', 'Organic Rice & Rice Products', 'Beans', 'Other Vegetables']",2456473.5,2456466.5,2456456.5,2456454.5
4237,7552001,M50094,"['Root Vegetables', 'Gourd & Cucumber', 'Brinjals', 'Other Vegetables', 'Beans']",2456466.5,2456456.5,2456454.5,2456431.5
4238,7537589,M50094,"['Gourd & Cucumber', 'Other Vegetables', 'Beans', 'Raw Rice', 'Cream Biscuits', 'Brinjals']",2456456.5,2456454.5,2456431.5,2456422.5
4239,8364827,M50094,"['Brinjals', 'Whole Spices', 'Gourd & Cucumber', 'Other Vegetables']",2456454.5,2456431.5,2456422.5,2456396.5
4240,7633473,M50094,"['Beans', 'Other Vegetables', 'Avalakki / Poha', 'Sugar']",2456431.5,2456422.5,2456396.5,2456387.5
4241,7397245,M50094,"['Other Vegetables', 'Beans', 'Brinjals', 'Gourd & Cucumber']",2456422.5,2456396.5,2456387.5,2456369.5
4242,7655687,M50094,"['Gourd & Cucumber', 'Brinjals', 'Beans', 'Other Vegetables']",2456396.5,2456387.5,2456369.5,2456350.5
4243,7613379,M50094,"['Brinjals', 'Beans', 'Gourd & Cucumber', 'Other Vegetables']",2456387.5,2456369.5,2456350.5,2456338.5
4244,7692613,M50094,"['Beans', 'Other Vegetables', 'Organic Rice & Rice Products']",2456369.5,2456350.5,2456338.5,2456323.5
4245,7673848,M50094,"['Beans', 'Gourd & Cucumber', 'Other Vegetables']",2456350.5,2456338.5,2456323.5,2456317.5
4246,7729148,M50094,"['Other Vegetables', 'Beans', 'Gourd & Cucumber']",2456338.5,2456323.5,2456317.5,2456314.5
4247,7715777,M50094,"['Beans', 'Gourd & Cucumber', 'Root Vegetables', 'Other Vegetables']",2456323.5,2456317.5,2456314.5,2456308.5
4248,7709793,M50094,"['Health Drinks', 'Ghee', 'Urad Dal', 'Whole Spices', 'Sunflower Oils', 'Almonds', 'Other Dals', 'Sooji & Rava', 'Cream Biscuits', 'Glucose, Marie & Milk Biscuits', 'Liquid Soaps & Bars', 'Toor Dal', 'Moong Dal', 'Raw Peanuts']",2456317.5,2456314.5,2456308.5,2456293.5
4249,7707688,M50094,"['Brinjals', 'Beans', 'Gourd & Cucumber', 'Banana', 'Other Vegetables']",2456314.5,2456308.5,2456293.5,2456284.5
4250,7702704,M50094,"['Other Vegetables', 'Root Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Beans']",2456308.5,2456293.5,2456284.5,2456253.5
4251,7755456,M50094,"['Brinjals', 'Beans', 'Organic Rice & Rice Products', 'Shaving Blade & Razors']",2456293.5,2456284.5,2456253.5,2456213.5
4252,7749539,M50094,"['Gourd & Cucumber', 'Other Vegetables', 'Face Cream', 'Beans']",2456284.5,2456253.5,2456213.5,2456199.5
4253,7793388,M50094,"['Beans', 'Other Vegetables', 'Gourd & Cucumber', 'Toor Dal', 'Urad Dal']",2456253.5,2456213.5,2456199.5,2456192.5
4254,7771565,M50094,"['Liquid Soaps & Bars', 'Gourd & Cucumber', 'Beans']",2456213.5,2456199.5,2456192.5,2456184.5
4255,7829916,M50094,"['Health Drinks', 'Other Dals', 'Avalakki / Poha', 'Beans', 'Liquid Soaps & Bars', 'Whole Spices', 'Moong Dal', 'Gourd & Cucumber', 'Urad Dal', 'Raw Rice', 'Ghee', 'Jaggery', 'Sooji & Rava', 'Sunflower Oils', 'Toor Dal']",2456199.5,2456192.5,2456184.5,2456158.5
4256,7827411,M50094,"['Gourd & Cucumber', 'Beans', 'Root Vegetables', 'Other Vegetables']",2456192.5,2456184.5,2456158.5,2456152.5
4257,7824076,M50094,"['Beans', 'Gourd & Cucumber', 'Other Vegetables']",2456184.5,2456158.5,2456152.5,2456136.5
4258,7812162,M50094,"['Other Vegetables', 'Gourd & Cucumber', 'Beans', 'Root Vegetables']",2456158.5,2456152.5,2456136.5,2456118.5
4259,7810472,M50094,"['Beans', 'Gourd & Cucumber', 'Avalakki / Poha', 'Other Vegetables']",2456152.5,2456136.5,2456118.5,2456117.5
4260,7806570,M50094,"['Urad Dal', 'Health Drinks', 'Glucose, Marie & Milk Biscuits', 'Other Dals', 'Avalakki / Poha', 'Toor Dal', 'Sooji & Rava', 'Raw Rice', 'Moong Dal', 'Other Dry Fruits']",2456136.5,2456118.5,2456117.5,2456059.5
4261,7768322,M50094,"['Beans', 'Gourd & Cucumber', 'Other Vegetables']",2456118.5,2456117.5,2456059.5,2456055.5
4262,7819698,M50094,"['Gourd & Cucumber', 'Beans', 'Other Vegetables']",2456117.5,2456059.5,2456055.5,2456028.5
4263,7736399,M50094,"['Root Vegetables', 'Sooji & Rava', 'Beans', 'Gourd & Cucumber', 'Other Vegetables']",2456059.5,2456055.5,2456028.5,0.0
4264,7808084,M50094,"['Beans', 'Gourd & Cucumber']",2456055.5,0.0,0.0,0.0
4265,7783228,M50094,"['Beans', 'Other Vegetables', 'Gourd & Cucumber']",2456028.5,2456028.5,0.0,0.0
4266,6506666,M50420,"['Rice Flour', 'Raw Peanuts', 'Maida', 'Urad Dal', 'Ground Coffee', 'Whole Spices', 'Moong Dal', 'Raisins', 'Other Dals', 'Avalakki / Poha', 'Other Dry Fruits', 'Shaving Blade & Razors', 'Hand Wash', 'Besan', 'Organic Rice & Rice Products', 'Toor Dal', 'Boiled Rice', 'Jaggery', 'Sooji & Rava', 'Cashews', 'Chips', 'Honey']",2456915.5,2456887.5,2456852.5,2456823.5
